DateTime [UTC],BandStart_Latitude,BandStart_Longitude,BandMidpoint_Latitude,BandMidpoint_Longitude,BandEnd_Latitude,BandEnd_Longitude,BandIntensity [dBZ],BandAz_LO1 [deg],BandRng_LO1 [km],WaterTemp_Ontario [degC],IceCover_Ontario [%],IceCover_Huron [%],IceCover_Erie [%],z_925mb [m],T_925mb [degC],dT/dz_water-925hPa [degC/km],RH_925mb [%],u_925mb [kt],v_925mb [kt],z_850mb [m],T_850mb [degC],dT/dz_water-850hPa [degC/km],RH_850mb [%],u_850mb [kt],v_850mb [kt],bulkshear_925-850hPa [kt],z_700mb [m],T_700mb [degC],dT/dz_water-700hPa [degC/km],RH_700mb [%],u_700mb [kt],v_700mb [kt],bulkshear_925-700hPa [kt],z_500mb [m],T_500mb [degC],RH_500mb [%],u_500mb [kt],v_500mb [kt],bulkshear_925-500hPa [kt]
2017-12-07 13:00:00,43.498623,-76.45504,43.60185952808988,-75.36973442696629,43.769974,-74.077232,35.0,99.61891248158443,78.07093898310869,7.0,0.0,0.0,0.0,723.6,-4.7,16.16915422885572,69.86,21.4,8.4,1381.85,-10.09,8.466910301407534,85.01,28.99,19.45,2.76,2852.31,-17.03,4.101938428852403,67.11,23.56,16.72,6.62,5345.33,-25.59,5.45,42.12,34.55,18.6
2017-12-07 14:00:00,43.582684,-76.20585600000003,43.630503352941176,-75.29578139215688,43.63245,-74.375618,31.5,92.03512172646649,96.98310887588556,7.0,0.0,0.0,0.0,722.35,-4.79,16.321727694331,69.03,20.41,8.94,1380.19,-10.09,8.542302146805874,84.38,31.19,18.2,3.13,2850.52,-17.36,4.136087450710748,75.37,21.3,12.15,11.68,5345.4,-24.85,4.85,41.13,36.98,23.43
2017-12-07 15:00:00,43.676022,-76.199303,43.745659262626226,-75.26042616161617,43.978577,-74.123489,18.5,85.9233204905554,97.54494935895666,7.0,0.0,0.0,0.0,730.25,-4.56,15.830195138651145,67.51,18.67,12.58,1388.19,-10.33,8.327390342820506,71.75,26.51,16.06,3.69,2858.15,-18.03,4.044574287563633,70.74,19.72,16.77,2.69,5347.86,-24.91,7.79,38.58,39.63,29.64
2017-12-07 16:00:00,43.761261,-76.21480600000002,43.79029276923076,-75.30241373076923,43.786171,-74.09156800000002,34.0,80.30435429893738,97.30574139966636,7.0,0.0,0.0,0.0,728.2,-4.94,16.396594342213678,84.83,16.54,13.8,1386.34,-10.22,8.612605854263746,88.11,22.44,15.5,1.47,2855.9,-18.04,4.18081865611541,75.52,18.84,18.49,2.76,5345.17,-25.26,7.11,34.69,45.59,41.08
2017-12-07 17:00:00,43.803864,-76.226265,43.87118449999999,-75.2369539673913,43.920872,-74.195328,7.5,77.46372507159134,97.24720013345622,7.0,0.0,0.0,0.0,723.54,-4.59,16.018464770434253,90.68,13.44,17.89,1383.46,-9.57,8.377546152400502,91.01,15.94,17.53,5.78,2851.64,-18.32,4.064327895526785,76.41,15.66,17.3,5.46,5335.04,-25.48,5.7,37.98,46.78,47.15
2017-12-07 18:00:00,43.81713900000001,-76.237473,44.00743969318182,-75.32376643181813,44.200294,-74.15484599999998,31.0,76.49946498957499,96.68058045776236,7.0,0.0,0.0,0.0,718.9,-4.15,15.509806649047157,98.95,12.81,23.3,1379.3,-9.61,8.083810628579714,91.11,15.58,17.29,6.34,2847.66,-18.63,3.9154955296629517,78.08,13.17,19.54,9.52,5327.47,-25.18,5.81,41.0,46.98,48.32
2017-12-07 19:00:00,43.817177,-76.23008,44.104432912,-75.30039733599996,44.346451,-74.330025,27.5,76.57373699609772,97.25987859786531,7.0,0.0,0.0,0.0,715.86,-4.52,16.09253205934121,89.17,9.28,23.08,1375.4,-9.8,8.375745237749017,90.49,25.75,22.55,18.77,2844.97,-18.94,4.04925183745347,79.85,12.97,21.03,16.62,5321.09,-25.72,7.22,42.63,50.87,58.82
2017-12-07 20:00:00,43.926926,-76.127449,44.17929106930693,-75.2934583960396,44.467369,-74.41317,24.0,71.2210685136545,108.41177537098001,7.0,0.0,0.0,0.0,713.35,-4.73,16.443541038760777,88.09,15.86,23.82,1372.64,-9.89,8.545576407506703,90.41,21.92,25.2,13.21,2838.92,-19.87,4.13185295816719,80.74,15.49,23.12,10.27,5306.22,-26.7,7.48,41.32,53.88,53.77
2017-12-07 21:00:00,43.77454,-76.225998,44.12979776842104,-75.16144978947369,44.522598,-74.1315,24.5,79.35796669243773,96.65919290168422,7.0,0.0,0.0,0.0,718.82,-5.16,16.91661333852703,90.78,20.2,19.04,1376.73,-10.35,8.832523443231425,90.03,22.35,20.98,1.1,2839.88,-21.31,4.281871064974577,80.89,18.36,24.64,6.28,5288.7,-27.73,14.98,40.83,52.98,46.36
2017-12-07 22:00:00,43.715977,-76.207024,44.1229710393701,-75.09407002362208,44.510803,-74.049553,7.5,83.29085077336478,97.27948480207466,7.0,0.0,0.0,0.0,720.83,-4.97,16.605857136911613,90.17,16.92,19.03,1379.02,-10.26,8.680077156241389,89.65,23.2,20.15,4.57,2844.45,-20.96,4.208194905869324,80.83,20.85,21.49,6.46,5283.91,-29.14,32.63,37.37,43.0,36.88
2017-12-07 23:00:00,43.537262,-76.227524,44.06815004587156,-75.1114972385321,44.563087,-73.80483199999998,31.5,95.10911865149531,95.62974623287157,7.0,0.0,0.0,0.0,723.8,-5.09,16.703509256700745,91.97,17.92,19.6,1382.35,-9.99,8.745976055268203,90.1,22.68,18.46,0.76,2846.85,-21.82,4.246799093735181,80.31,22.12,24.38,9.14,5276.26,-30.71,43.68,31.47,23.41,7.76
2017-12-08 00:00:00,43.758598,-76.214783,44.08418440579712,-75.57611273913042,44.50340300000001,-74.860962,11.0,80.4767617755004,97.26237768140987,6.89,0.0,0.0,0.0,728.48,-4.34,15.41566000439271,71.43,22.55,19.41,1387.02,-10.12,8.09649464319188,87.95,22.92,18.64,5.53,2850.2,-21.75,3.9400743807452114,77.45,24.71,23.4,1.2,5284.66,-30.27,24.37,36.0,16.24,8.92
2017-12-08 01:00:00,43.670692,-76.199249,43.85191776923076,-75.53131754945056,44.185215,-74.738976,19.0,86.27090766592201,97.51759224917528,6.89,0.0,0.0,0.0,717.21,-4.74,16.215613279234812,70.51,20.4,13.21,1374.98,-10.45,8.458304848070517,86.62,21.85,18.48,2.72,2837.96,-21.04,4.098014066442092,67.34,27.22,23.76,4.75,5279.16,-30.24,21.33,38.83,22.19,2.53
2017-12-08 02:00:00,43.798534,-76.226219,43.986930123076924,-75.54089901538462,44.239777,-74.578087,22.5,77.80626534414533,97.13225863018049,6.89,0.0,0.0,0.0,721.08,-5.7,17.45992122926721,84.56,20.98,12.25,1377.24,-10.97,9.14147134849409,89.68,22.53,17.79,4.51,2839.53,-20.62,4.433832359580634,75.09,24.65,24.29,4.68,5283.1,-30.86,15.37,36.99,23.16,3.08
2017-12-08 03:00:00,43.700001,-76.203194,43.968980436507934,-75.1704441825397,44.307064,-73.973228,3.5,84.34807022110604,97.42031606756905,6.89,0.0,0.0,0.0,729.66,-5.75,17.3231368034427,86.56,21.1,11.9,1386.33,-10.65,9.117598263039826,89.42,26.99,15.14,8.43,2846.83,-21.55,4.440026274839032,77.44,29.32,24.27,4.48,5292.74,-30.45,37.92,34.35,18.01,4.37
2017-12-08 04:00:00,43.683987,-76.20674100000002,43.9206839787234,-75.22367713829784,44.253204,-73.937561,20.0,85.38137432382199,97.00258437025869,6.89,0.0,0.0,0.0,727.01,-6.23,18.04651930509897,86.52,21.29,9.36,1382.42,-11.23,9.490603434556792,71.31,26.6,12.8,12.01,2841.65,-22.18,4.617035877043268,65.87,23.48,22.9,2.28,5289.23,-29.77,44.62,32.81,16.35,6.99
2017-12-08 05:00:00,43.660027,-76.199158,43.857686211764715,-75.22885188235293,44.072639,-73.987411,18.5,86.96689889433908,97.47226696433177,6.89,0.0,0.0,0.0,733.58,-6.21,17.857629706371494,88.98,22.44,9.71,1388.14,-11.68,9.437088478107395,87.0,24.85,12.06,14.68,2845.31,-21.31,4.604067746572429,78.97,24.15,17.64,6.79,5303.77,-28.76,53.74,34.87,15.06,10.44
2017-12-08 06:00:00,43.630703,-76.19890600000002,43.75811181818183,-75.29280011363636,43.86108,-74.318855,-6.5,88.88275513918731,97.42202910996059,6.89,0.0,0.0,0.0,727.3,-6.06,17.805582290664102,86.97,22.23,8.94,1382.01,-11.63,9.370409765486501,88.71,26.21,11.05,15.81,2838.2,-20.93,4.562751039391164,79.32,24.67,14.63,10.75,5304.14,-28.56,53.31,35.37,17.04,7.34
2017-12-08 07:00:00,43.892197,-76.145691,43.80655724000001,-75.42262382666667,43.606998,-74.486633,28.5,72.96570811162788,105.88517943257942,6.89,0.0,0.0,0.0,727.5,-6.04,17.773195876288657,93.5,17.05,12.31,1383.09,-11.22,9.348632410038393,71.59,24.64,14.95,2.97,2841.02,-20.69,4.551182321842155,79.51,22.73,18.87,2.57,5311.07,-28.81,57.37,34.24,22.99,8.4
2017-12-08 08:00:00,43.950977,-76.11282299999998,43.87318425316456,-75.32689025316455,43.64667100000001,-74.456367,26.0,70.08718258192475,110.36794926484907,6.89,0.0,0.0,0.0,728.07,-5.65,17.223618608100868,93.54,13.65,13.26,1383.97,-11.32,9.060890048194686,89.28,17.85,14.96,1.85,2843.14,-19.13,4.410616431128963,68.23,25.54,21.43,11.0,5316.82,-29.3,54.97,30.3,29.41,22.29
2017-12-08 09:00:00,43.985264,-76.201996,44.0473878478261,-75.31398430434784,44.143833,-74.330933,28.0,66.85134088833996,105.0374104390902,6.89,0.0,0.0,0.0,732.26,-5.97,17.562068117881626,98.43,16.33,14.58,1388.5,-10.66,9.261793302124595,89.42,17.3,16.32,0.01,2849.7,-20.12,4.512755728673193,73.37,23.37,20.55,5.97,5311.17,-31.05,57.33,27.25,39.51,32.78
2017-12-08 10:00:00,43.940212,-76.138657,44.07537008256882,-75.1762645963303,44.24413300000001,-74.246765,29.5,70.32965703934589,108.02500058286152,6.89,0.0,0.0,0.0,739.64,-5.63,16.927153750473202,99.07,14.09,23.53,1396.47,-10.52,8.965462917212685,90.04,16.32,21.29,10.18,2856.72,-19.93,4.382648631997536,57.54,26.41,20.9,9.63,5315.82,-31.45,49.22,28.41,45.1,43.85
2017-12-08 11:00:00,44.115097,-76.355385,44.156521505050506,-75.50313709090909,44.1735,-74.360001,5.0,56.56438775253031,100.81855824331056,6.89,0.0,0.0,0.0,728.44,-5.64,17.201142166822248,98.43,13.24,24.11,1384.81,-10.92,9.048172673507556,89.55,17.63,21.99,12.37,2845.12,-19.14,4.404032167360252,45.59,26.52,21.9,12.25,5302.61,-31.4,33.61,36.62,45.08,45.03
2017-12-08 12:00:00,44.059406,-76.302811,44.18355447727273,-75.30761093181819,44.318295,-74.20768699999998,24.5,60.79668352660288,101.28442247739044,6.89,0.0,0.0,0.0,730.48,-6.16,17.864965502135583,87.29,13.4,26.31,1386.16,-10.85,9.414497604894096,89.84,14.75,19.25,8.27,2845.53,-19.23,4.5861403675238,82.98,28.76,19.59,8.75,5300.39,-30.84,33.48,42.41,46.58,46.92
2017-12-08 13:00:00,44.059349,-76.313942,44.23896229885057,-75.37512894252875,44.291546,-74.200912,25.0,60.558520423240566,100.50070140806395,6.89,0.0,0.0,0.0,733.16,-6.49,18.24976812701184,91.57,11.97,26.86,1387.58,-11.79,9.642687268481817,87.27,18.08,19.59,10.78,2848.45,-19.38,4.697291509417402,44.61,28.99,8.47,4.95,5294.88,-32.09,40.73,42.55,48.34,51.43
2017-12-08 14:00:00,44.062767,-76.15815699999997,44.38551539130434,-75.28815094202895,44.662197,-74.431427,4.0,63.44494631310648,111.7432017454596,6.89,0.0,0.0,0.0,735.49,-6.43,18.11037539599451,94.77,12.68,25.49,1389.51,-12.0,9.586113090226052,87.07,21.6,19.96,10.3,2853.61,-19.61,4.667771699706687,47.14,28.73,9.39,4.65,5295.73,-33.16,35.72,42.62,51.28,54.59
2017-12-08 15:00:00,44.057465,-76.150696,44.33914430681818,-75.47367453409092,44.750435,-74.741119,22.5,63.848585759987316,112.02752927134777,6.89,0.0,0.0,0.0,737.69,-6.32,17.907251013298268,92.13,10.28,26.65,1392.47,-11.5,9.486739391153849,89.53,21.45,18.55,11.7,2861.0,-19.21,4.617266689968543,47.6,26.54,9.62,0.93,5301.2,-33.25,25.35,42.84,53.79,61.53
2017-12-08 16:00:00,44.120449,-76.35173,44.27322452238808,-75.53004101492535,44.395714,-74.724411,11.0,56.370595378711826,101.38581078440764,6.89,0.0,0.0,0.0,730.29,-6.55,18.40364786591628,86.34,9.73,27.14,1385.2,-11.15,9.702570025989026,89.46,25.42,15.74,8.5,2857.05,-19.23,4.704152884968761,50.36,21.31,11.5,2.5,5295.83,-33.22,23.8,42.35,51.27,58.75
2017-12-08 17:00:00,43.94022800000001,-76.134956,44.07249508510639,-75.7310198723404,44.220169,-75.229462,16.0,70.37922710546799,108.30596272840971,6.89,0.0,0.0,0.0,734.39,-6.66,18.450686964691787,97.91,10.14,27.05,1388.98,-11.47,9.755360048380826,89.43,25.42,15.12,7.04,2863.14,-19.29,4.732566343245528,51.46,17.5,16.95,9.63,5299.29,-33.41,24.69,41.76,43.29,46.88
2017-12-10 07:00:00,43.407711,-76.62841800000002,43.502047999999995,-76.23593155263158,43.574001,-75.928185,27.5,110.26322118750026,67.25613882319708,6.42,0.0,0.0,0.0,671.49,-4.86,16.798463119331636,90.65,8.65,8.64,1331.44,-9.54,8.472030283001864,91.86,18.47,9.61,1.36,2802.5,-18.47,4.024977698483497,81.5,9.44,9.33,0.96,5257.34,-31.68,57.99,17.61,44.38,50.53
2017-12-10 08:00:00,43.413044,-76.628502,43.44758745901638,-76.14548340983606,43.488953,-75.64121999999998,16.5,109.79182101533607,67.04161856292971,6.42,0.0,0.0,0.0,670.42,-5.15,17.257838369977033,97.36,12.07,7.56,1329.78,-9.68,8.700687331739084,91.17,20.98,9.63,3.45,2800.08,-19.01,4.132024799291449,82.27,12.28,10.11,2.77,5246.77,-32.64,44.32,19.94,37.01,35.27
2017-12-10 09:00:00,43.44556,-76.562912,43.33279765573771,-76.00719701639345,43.174187,-75.469612,19.0,105.56506754331171,70.94044574279816,6.42,0.0,0.0,0.0,672.56,-5.86,18.258594028785538,94.45,13.22,1.74,1330.94,-10.15,9.226561678212391,90.97,27.85,16.95,5.28,2801.93,-17.87,4.382693357792665,76.91,20.51,14.87,2.33,5243.17,-33.22,26.59,22.53,23.7,14.82
2017-12-10 10:00:00,43.502415,-76.442451,43.375641074074075,-75.91132322222225,43.147312,-75.374702,39.0,99.18683246684223,78.99639588217507,6.42,0.0,0.0,0.0,672.64,-5.84,18.226688867745004,95.83,13.76,5.86,1330.27,-10.39,9.216174160132905,72.37,29.87,14.85,1.54,2799.72,-18.14,4.379009329504379,72.47,24.99,12.64,1.58,5239.25,-32.63,15.91,26.93,9.19,6.46
2017-12-10 11:00:00,43.440117,-76.577522,43.318755409090926,-75.71920500000002,42.974491,-74.909172,32.5,106.30908652019,69.98226033670518,6.42,0.0,0.0,0.0,674.87,-5.65,17.884925985745404,91.05,16.4,9.02,1331.82,-10.65,9.062786262407833,88.09,26.69,10.72,8.03,2797.88,-19.41,4.313980585300299,81.95,26.1,11.96,6.28,5240.25,-31.6,33.52,34.06,2.72,19.35
2017-12-10 12:00:00,43.272594,-77.27079,43.21799416666667,-76.60720487037034,43.192806,-75.91199499999998,15.5,163.73106165623267,40.20422057524765,6.42,0.0,0.0,0.0,677.75,-5.64,17.794171892290667,89.92,19.98,11.56,1334.86,-10.49,9.03465531965899,90.25,27.16,9.65,14.61,2800.08,-19.66,4.307019799434301,76.25,26.36,13.58,9.05,5246.49,-31.51,56.66,38.6,3.37,23.49
2017-12-10 13:00:00,43.296349,-76.850128,43.28771464,-76.73789372000002,43.263855,-76.615181,19.5,128.3406297767859,57.72970933432216,6.42,0.0,0.0,0.0,679.41,-6.13,18.47190945084706,86.99,23.88,8.85,1334.89,-11.07,9.401523721055668,89.45,27.11,8.21,22.16,2798.83,-20.22,4.484016535480898,69.92,29.26,18.2,8.03,5243.29,-31.96,66.51,39.06,7.91,22.58
2017-12-10 14:00:00,43.35126500000001,-76.682526,43.34813000000001,-76.34405850980396,43.325825,-76.022446,21.5,116.73202964005716,65.81504944542637,6.42,0.0,0.0,0.0,686.22,-7.31,20.00816064818863,78.87,22.19,7.67,1340.07,-11.47,10.245733431835651,70.49,30.81,4.37,25.2,2801.94,-20.17,4.9001763064162684,55.15,33.66,19.67,3.56,5251.63,-31.54,65.98,43.1,11.46,15.17
2017-12-10 15:00:00,43.440201,-76.566505,43.443155985507246,-76.03026444927536,43.435287,-75.395271,27.5,106.09299717037928,70.83061634626388,6.42,0.0,0.0,0.0,690.34,-7.18,19.70043746559666,72.02,18.01,7.72,1343.95,-11.75,10.119424085717474,88.97,28.81,8.82,13.0,2804.79,-19.95,4.848847863832942,65.74,33.37,17.78,0.33,5260.83,-31.33,55.0,45.86,13.33,6.62
2017-12-10 16:00:00,43.639751,-76.197372,43.56606729268292,-75.52092640243904,43.476482,-74.667641,18.5,88.29258995711943,97.55550354062052,6.42,0.0,0.0,0.0,691.47,-7.21,19.711628848684683,86.91,17.92,6.67,1346.15,-11.41,10.125171786205101,79.35,27.33,15.3,3.71,2804.93,-20.25,4.859301301636761,75.94,32.65,18.17,0.35,5260.62,-30.96,53.69,52.6,17.53,0.55
2017-12-10 17:00:00,43.703712,-76.201614,43.60663004938272,-75.29506395061729,43.296185,-74.26037600000002,27.0,84.11305332718209,97.5822519978823,6.42,0.0,0.0,0.0,693.33,-7.04,19.413554872859965,77.91,23.01,6.26,1347.09,-11.81,9.991908484214122,87.58,31.74,16.83,8.74,2806.58,-19.98,4.795872556634766,82.06,35.73,21.45,2.21,5260.93,-30.59,57.8,55.58,22.04,1.37
2017-12-10 18:00:00,43.49691,-76.468109,43.62062578205128,-75.5021943205128,43.748829,-74.437904,21.5,99.89782543362655,77.06923539709419,6.42,0.0,0.0,0.0,692.68,-7.58,20.211353005716926,81.73,18.19,6.76,1345.94,-11.65,10.401652376777568,88.91,28.93,15.69,3.54,2804.8,-20.36,4.991443240159726,81.4,36.29,23.81,7.95,5259.31,-30.0,54.82,58.45,26.23,11.37
2017-12-10 19:00:00,43.719692,-76.205444,43.68924940952382,-75.20085755238097,43.778038,-74.008926,31.5,83.0570423835984,97.44879806816591,6.42,0.0,0.0,0.0,694.97,-7.13,19.49724448537347,83.62,17.15,10.39,1348.52,-11.93,10.048052679975084,88.35,29.46,17.4,0.35,2803.61,-20.75,4.833054526128813,81.37,37.37,24.18,9.94,5258.33,-29.88,42.84,61.47,28.33,15.81
2017-12-10 20:00:00,43.72234,-76.209152,43.70068427500002,-75.42749167499998,43.59285,-74.319641,18.0,82.86585277347805,97.18458159870414,6.42,0.0,0.0,0.0,697.64,-6.73,18.849263230319362,80.08,17.55,13.73,1350.93,-12.33,9.734035072135493,70.6,25.78,16.35,1.7,2805.02,-21.07,4.6880236148048855,64.82,38.14,27.84,14.55,5256.03,-30.18,36.44,64.28,29.59,17.03
2017-12-10 21:00:00,43.749001,-76.209389,43.735004210526284,-75.26146186842105,43.695431,-74.206688,30.5,81.13450346759217,97.53554133089588,6.42,0.0,0.0,0.0,692.85,-6.58,18.763080031752903,95.54,14.82,18.25,1346.94,-12.0,9.651506377418444,88.81,18.39,16.58,2.49,2802.26,-21.22,4.639112716164809,81.02,38.25,30.39,22.02,5256.98,-29.27,31.47,66.92,30.17,21.71
2017-12-10 22:00:00,43.80754500000001,-76.23207099999998,43.903413789473674,-75.38798237894737,44.060932,-74.453644,28.0,77.17090093024838,96.87565257013529,6.42,0.0,0.0,0.0,700.13,-5.96,17.68243040578178,94.61,16.62,19.04,1356.59,-11.01,9.125822835197075,89.48,20.65,14.65,2.79,2813.34,-20.8,4.400463506010649,81.35,36.91,24.66,11.37,5268.57,-29.18,32.82,67.78,31.65,21.26
2017-12-10 23:00:00,43.759663,-76.20948,43.963605486486514,-75.34209616216216,44.153873,-74.195297,28.5,80.44589245902074,97.7009936096098,6.42,0.0,0.0,0.0,704.57,-6.29,18.03937153157245,96.55,20.21,20.67,1361.02,-10.51,9.338584297071316,89.79,23.35,16.19,5.69,2820.74,-21.09,4.50590979672001,80.62,34.99,20.84,0.89,5273.93,-29.34,33.28,65.04,31.99,16.66
2017-12-11 00:00:00,43.746334,-76.209366,44.0241137480916,-75.34594134351147,44.505379,-74.380806,25.5,81.30711226766667,97.49638134410593,6.21,0.0,0.11,0.0,707.77,-6.22,17.562202410387556,93.37,18.1,19.04,1363.9,-10.9,9.1135713762006,89.54,23.85,15.37,3.86,2823.93,-20.58,4.401667180135485,80.96,32.47,19.28,1.67,5282.84,-28.7,30.31,60.83,31.31,18.68
2017-12-11 01:00:00,43.73032,-76.212914,43.89493010476188,-75.5103578095238,44.152767,-74.57064799999998,30.5,82.32553876329693,96.98603090308102,6.21,0.0,0.11,0.0,707.34,-6.11,17.41736647156954,94.34,17.6,17.91,1363.69,-10.81,9.034311317088195,90.02,24.35,15.1,3.54,2821.71,-21.26,4.36614676915771,81.08,29.3,21.85,6.01,5279.5,-28.97,33.34,58.9,30.52,18.27
2017-12-11 02:00:00,43.762276,-76.22058100000002,43.9550099516129,-75.3561361451613,44.362705,-74.264618,32.5,80.19615525203861,96.8653913871788,6.21,0.0,0.11,0.0,704.79,-5.73,16.94121653258418,95.77,19.3,16.53,1362.28,-10.38,8.76471797281029,90.52,22.36,13.15,8.7,2821.26,-21.53,4.2321515918419434,81.1,25.33,21.27,2.79,5284.77,-29.09,31.68,58.66,29.78,14.82
2017-12-11 03:00:00,43.788918,-76.224518,43.977247446601936,-75.19316942718449,44.225693,-74.182327,8.5,78.4405570485784,97.06121494207271,6.21,0.0,0.11,0.0,706.46,-5.38,16.40574130170144,89.26,23.61,13.9,1363.58,-10.84,8.49968465363235,89.84,25.18,12.54,15.66,2822.03,-21.72,4.106972640262506,80.52,25.99,23.72,0.16,5286.08,-29.09,36.04,59.27,27.88,6.04
2017-12-11 04:00:00,43.818172,-76.239563,44.01555094059406,-75.44560563366333,44.300705,-74.210228,21.0,76.41115395001904,96.54243404103521,6.21,0.0,0.11,0.0,705.32,-6.15,17.523960755401802,94.67,25.3,8.44,1360.84,-11.22,9.082625437229947,89.05,25.02,9.84,21.86,2820.75,-21.5,4.381813347513959,81.23,26.01,28.11,3.97,5281.86,-29.46,42.17,58.54,27.79,3.52
2017-12-11 05:00:00,43.764961,-76.216911,43.8971694102564,-75.3187255470085,43.910988,-74.175453,25.5,80.04954125311623,97.20319468516813,6.21,0.0,0.11,0.0,708.04,-6.83,18.417038585390653,96.17,19.59,2.1,1362.37,-11.43,9.571555451162313,89.45,27.41,8.44,15.77,2824.81,-21.17,4.6162396762968125,81.15,19.48,25.25,8.0,5284.36,-30.18,53.46,57.2,26.66,10.0
2017-12-11 06:00:00,43.767628,-76.216934,43.86516458677685,-75.2355341900826,43.928341,-73.897339,26.5,79.8769683446756,97.2488188808097,6.21,0.0,0.11,0.0,711.72,-7.56,19.347496206373293,94.72,16.42,1.85,1364.38,-12.04,10.092496225391752,88.18,28.31,8.23,11.58,2825.28,-21.51,4.873853211009174,81.27,25.49,25.61,13.0,5282.79,-30.95,58.22,52.36,30.65,20.12
2017-12-11 07:00:00,43.613091,-76.197144,43.93281856880736,-75.33301288990825,44.406689,-74.159058,23.5,90.03245762393226,97.57380474946426,6.21,0.0,0.11,0.0,711.97,-7.98,19.930615054005088,90.66,10.34,-0.93,1363.31,-12.59,10.408491098869664,87.83,26.7,8.53,2.56,2820.78,-21.66,5.030523472231085,78.93,27.01,22.92,17.79,5279.42,-31.21,67.29,46.46,34.6,34.31
2017-12-11 08:00:00,43.370018,-76.671837,43.794546535087726,-75.51474877192985,44.315166,-74.09434499999998,24.5,114.7701984617702,65.66765868670046,6.21,0.0,0.11,0.0,718.89,-8.67,20.698576972833116,87.51,7.0,-1.33,1369.17,-12.77,10.867898069633426,86.88,23.13,8.67,2.36,2822.4,-22.02,5.272108843537414,79.92,27.73,21.96,21.16,5278.08,-31.63,73.73,42.21,33.72,37.79
2017-12-11 09:00:00,43.634403000000006,-76.201012,43.99494749999999,-75.2847581304348,44.456448,-74.299713,21.0,88.6400405008077,97.25555185743795,6.21,0.0,0.11,0.0,719.91,-9.22,21.433234709894293,91.78,5.5,0.08,1371.63,-12.17,11.24938941259669,88.27,23.71,7.96,3.48,2825.09,-22.14,5.461772899270465,79.6,27.97,21.74,22.97,5273.91,-31.9,72.73,41.81,33.44,39.51
2017-12-11 10:00:00,43.687737,-76.197784,43.97074168831168,-75.34372757142854,44.348392,-74.186661,20.5,85.16549717104832,97.74895542739834,6.21,0.0,0.11,0.0,723.45,-10.76,23.45704609855553,89.58,7.43,-3.24,1371.46,-13.65,12.373674769953187,87.2,22.71,7.27,0.23,2822.36,-21.36,6.012698592667129,70.11,30.31,20.38,18.31,5269.49,-32.34,51.16,40.32,28.1,29.23
2017-12-16 00:00:00,44.070915,-76.338417,44.38993590384615,-76.12376636538464,44.637917,-75.79780600000002,17.0,59.36803731464535,99.42488724290578,4.98,0.93,5.29,9.44,686.4,-8.38,19.463869463869464,94.14,9.35,20.6,1337.38,-12.52,9.989681317202292,87.77,23.92,19.39,14.2,2791.1,-22.87,4.786643258930172,79.22,18.43,19.66,14.58,5195.18,-36.48,35.54,26.62,26.94,24.88
2017-12-16 01:00:00,44.086868,-76.346016,44.42990489393939,-76.04802289393936,44.699268,-75.75293,9.0,58.31204482345667,99.79939237241786,4.98,0.93,5.29,9.44,685.43,-7.93,18.834891965627417,88.14,15.13,26.39,1336.01,-13.1,9.663101324091887,87.25,21.86,20.14,7.09,2790.38,-22.76,4.626609995771185,79.0,24.82,20.44,7.51,5188.91,-37.02,26.64,28.97,24.7,13.53
2017-12-16 02:00:00,44.062962,-76.33091,44.39537884615384,-76.16947211538458,44.712135,-76.01553299999998,15.5,59.98120722236974,99.50989392702563,4.98,0.93,5.29,9.44,684.39,-7.71,18.542059352123793,84.6,19.69,21.75,1335.84,-12.71,9.499640675530005,87.97,25.97,10.69,12.73,2788.83,-23.56,4.550295285119567,78.59,27.5,17.06,3.72,5190.03,-36.81,21.92,35.14,18.82,1.23
2017-12-16 03:00:00,44.057793,-76.30117800000002,44.3375716304348,-76.11548143478261,44.69377100000001,-75.887924,9.0,60.920938379075025,101.31398163039609,4.98,0.93,5.29,9.44,681.24,-8.06,19.141565380776235,92.29,23.21,21.96,1332.39,-12.89,9.7869242489061,85.83,28.35,9.65,19.18,2781.52,-23.45,4.688084212948317,64.15,26.91,15.55,10.83,5186.49,-36.46,18.2,40.48,9.63,19.21
2017-12-16 04:00:00,43.970448,-76.170609,44.291849844827595,-75.89154094827589,44.621948,-75.595528,30.5,68.18009494789786,106.76341248879812,4.98,0.93,5.29,9.44,687.63,-6.94,17.334903945435777,88.25,25.49,19.25,1340.48,-12.52,8.892337073287182,85.55,31.12,11.55,19.71,2791.06,-22.78,4.2707788438801035,62.83,31.37,12.95,17.73,5201.79,-35.65,59.29,46.96,4.88,29.15
2017-12-16 05:00:00,43.634418,-76.197327,44.1493328787879,-75.59025580808077,44.838936,-75.061363,31.5,88.64065504396645,97.55191692309485,4.98,0.93,5.29,9.44,688.96,-6.67,16.90954482117975,83.49,27.15,15.76,1341.68,-12.62,8.683143521555065,85.69,34.19,11.18,22.58,2790.14,-23.27,4.175417720974575,68.39,35.04,7.25,28.14,5202.37,-35.82,18.82,46.83,8.16,26.86
